feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
F5,4,16,1.5140177199122071,1.2783431946993726,1.0191335711955418,1.035072869913679,0.0,0.2592096235038308,0.02882822596009835,0.5763580354226243,0.7019851592767483
F5,5,32,2.0896401634975152,1.7797187489592048,1.7357718589782007,1.7511959695951174,0.0,0.043946889981004045,0.004887591970894721,0.422571644401436,1.3571471045577688
F5,6,64,2.7978844128930707,2.4302517999264683,2.5803704817389836,2.592418543868658,0.0,0.0,0.0,0.2625118846576884,2.16773991526878
F5,7,128,3.6353051113429906,3.2378755108190873,3.498006478306339,3.5058120015759915,0.0,0.0,0.0,0.16724419623246112,3.070631314586626
F5,8,256,4.5335586640408465,4.123604505560163,4.455530242188201,4.461836405416611,0.0,0.0,0.0,0.0954170924485851,4.028187413111578
HNR,1,2,0.49889076230595286,0.47105841129089043,0.06269838822189777,0.0702851097592621,0.0,0.40836002306899266,0.045416118657067975,0.44991945332439653,0.021138957966493878
HNR,2,4,0.86820658332398,0.7950238721255509,0.19945426036097047,0.21131477443646468,0.0,0.5955696117645805,0.06623679750325177,0.7151169267613061,0.07990694536424478
HNR,3,8,1.1805265968104202,1.0393183453369446,0.4987917698695758,0.5135811019366184,0.0,0.5405265754673687,0.06011513787327101,0.7647669160043681,0.2745514293325765
HNR,4,16,1.5660526728348678,1.3395464514858197,1.021651504175219,1.0395689394456713,0.0,0.31789494731060075,0.035354965794733004,0.634463382150154,0.7050830693356658
HNR,5,32,2.103445566912777,1.795979948052267,1.735583578423628,1.7483281692211738,0.0,0.060396369628638924,0.006717035298646204,0.43909193282444736,1.3568880152278195
HNR,6,64,2.7971100828935427,2.4307872276217672,2.5795527743981426,2.5904335223804806,0.0,0.0,0.0,0.2640565717566967,2.1667306558650705
HNR,7,128,3.6262719535291286,3.227368875598545,3.497954184020199,3.50609426407911,0.0,0.0,0.0,0.15680459007212555,3.0705642855264195
HNR,8,256,4.528679772577227,4.118152595105057,4.455602832796803,4.460971497611611,0.0,0.0,0.0,0.0898729450194562,4.028279650085601
LHR,1,2,0.4603456306136895,0.4307123627682401,0.063068434086323,0.06985724065174885,0.0,0.3676439286819171,0.04088784245598796,0.40921236352147294,0.021499999246767158
LHR,2,4,0.8219840833682266,0.7459362772123654,0.1986004972030096,0.209275933450795,0.0,0.5473357800093559,0.06087242953741338,0.6669236156347652,0.07901266157760023
